timestamp,gsr_value,label
2025-11-05T13:59:08.616086,527,dehidrasi
2025-11-05T13:59:08.616267,527,dehidrasi
2025-11-05T13:59:08.616363,529,dehidrasi
2025-11-05T13:59:08.616524,530,dehidrasi
2025-11-05T13:59:08.616621,529,dehidrasi
2025-11-05T13:59:08.616682,531,dehidrasi
2025-11-05T13:59:08.716325,532,dehidrasi
2025-11-05T13:59:08.815076,533,dehidrasi
2025-11-05T13:59:08.915807,534,dehidrasi
2025-11-05T13:59:09.017392,534,dehidrasi
2025-11-05T13:59:09.117550,534,dehidrasi
2025-11-05T13:59:09.217956,535,dehidrasi
2025-11-05T13:59:09.318590,535,dehidrasi
2025-11-05T13:59:09.427509,534,dehidrasi
2025-11-05T13:59:09.520184,534,dehidrasi
2025-11-05T13:59:09.620940,535,dehidrasi
2025-11-05T13:59:09.721558,536,dehidrasi
2025-11-05T13:59:09.822599,536,dehidrasi
2025-11-05T13:59:09.923358,536,dehidrasi
2025-11-05T13:59:10.024000,536,dehidrasi
2025-11-05T13:59:10.124608,536,dehidrasi
2025-11-05T13:59:10.225665,536,dehidrasi
2025-11-05T13:59:10.326264,536,dehidrasi
2025-11-05T13:59:10.427211,536,dehidrasi
2025-11-05T13:59:10.527887,537,dehidrasi
2025-11-05T13:59:10.628434,537,dehidrasi
2025-11-05T13:59:10.729586,539,dehidrasi
2025-11-05T13:59:10.830217,538,dehidrasi
2025-11-05T13:59:10.930921,538,dehidrasi
2025-11-05T13:59:11.031842,539,dehidrasi
2025-11-05T13:59:11.132597,540,dehidrasi
2025-11-05T13:59:11.233005,539,dehidrasi
2025-11-05T13:59:11.334118,540,dehidrasi
2025-11-05T13:59:11.434423,541,dehidrasi
2025-11-05T13:59:11.535310,541,dehidrasi
2025-11-05T13:59:11.636015,540,dehidrasi
2025-11-05T13:59:11.736895,540,dehidrasi
2025-11-05T13:59:11.838058,541,dehidrasi
2025-11-05T13:59:11.938595,541,dehidrasi
2025-11-05T13:59:12.039173,542,dehidrasi
2025-11-05T13:59:12.139902,541,dehidrasi
2025-11-05T13:59:12.240550,542,dehidrasi
2025-11-05T13:59:12.341248,541,dehidrasi
2025-11-05T13:59:12.442011,542,dehidrasi
2025-11-05T13:59:12.542713,542,dehidrasi
2025-11-05T13:59:12.643608,542,dehidrasi
2025-11-05T13:59:12.744278,542,dehidrasi
2025-11-05T13:59:12.844980,543,dehidrasi
2025-11-05T13:59:12.945815,543,dehidrasi
2025-11-05T13:59:13.046537,543,dehidrasi
2025-11-05T13:59:13.147478,543,dehidrasi
2025-11-05T13:59:13.248084,543,dehidrasi
2025-11-05T13:59:13.349003,544,dehidrasi
2025-11-05T13:59:13.449711,544,dehidrasi
2025-11-05T13:59:13.550458,544,dehidrasi
2025-11-05T13:59:13.651152,544,dehidrasi
2025-11-05T13:59:13.751892,544,dehidrasi
2025-11-05T13:59:13.852866,545,dehidrasi
2025-11-05T13:59:13.953456,544,dehidrasi
2025-11-05T13:59:14.054374,545,dehidrasi
2025-11-05T13:59:14.155074,545,dehidrasi
2025-11-05T13:59:14.255724,546,dehidrasi
2025-11-05T13:59:14.356542,545,dehidrasi
2025-11-05T13:59:14.457107,546,dehidrasi
2025-11-05T13:59:14.557945,546,dehidrasi
2025-11-05T13:59:14.658754,546,dehidrasi
2025-11-05T13:59:14.759633,546,dehidrasi
2025-11-05T13:59:14.860338,546,dehidrasi
2025-11-05T13:59:14.961118,546,dehidrasi
2025-11-05T13:59:15.061679,547,dehidrasi
2025-11-05T13:59:15.162435,547,dehidrasi
2025-11-05T13:59:15.263294,547,dehidrasi
2025-11-05T13:59:15.364054,547,dehidrasi
2025-11-05T13:59:15.464772,548,dehidrasi
2025-11-05T13:59:15.565494,548,dehidrasi
2025-11-05T13:59:15.666160,548,dehidrasi
2025-11-05T13:59:15.767024,548,dehidrasi
2025-11-05T13:59:15.867629,548,dehidrasi
2025-11-05T13:59:15.968661,548,dehidrasi
2025-11-05T13:59:16.069449,549,dehidrasi
2025-11-05T13:59:16.170111,549,dehidrasi
2025-11-05T13:59:16.270863,550,dehidrasi
2025-11-05T13:59:16.371736,550,dehidrasi
2025-11-05T13:59:16.472676,549,dehidrasi
2025-11-05T13:59:16.573197,549,dehidrasi
2025-11-05T13:59:16.673924,551,dehidrasi
2025-11-05T13:59:16.774652,549,dehidrasi
2025-11-05T13:59:16.875385,551,dehidrasi
2025-11-05T13:59:16.976279,551,dehidrasi
2025-11-05T13:59:17.076951,551,dehidrasi
2025-11-05T13:59:17.177615,551,dehidrasi
2025-11-05T13:59:17.278447,551,dehidrasi
2025-11-05T13:59:17.379289,551,dehidrasi
2025-11-05T13:59:17.479742,552,dehidrasi
2025-11-05T13:59:17.580810,553,dehidrasi
2025-11-05T13:59:17.681537,551,dehidrasi
2025-11-05T13:59:17.782281,552,dehidrasi
2025-11-05T13:59:17.882973,553,dehidrasi
2025-11-05T13:59:17.984744,553,dehidrasi
2025-11-05T13:59:18.084414,553,dehidrasi
2025-11-05T13:59:18.185199,553,dehidrasi
2025-11-05T13:59:18.285931,553,dehidrasi
2025-11-05T13:59:18.386692,553,dehidrasi
2025-11-05T13:59:18.487732,554,dehidrasi
2025-11-05T13:59:18.588100,554,dehidrasi
2025-11-05T13:59:18.689038,554,dehidrasi
2025-11-05T13:59:18.789723,554,dehidrasi
2025-11-05T13:59:18.890732,554,dehidrasi
2025-11-05T13:59:18.991369,555,dehidrasi
2025-11-05T13:59:19.092007,555,dehidrasi
2025-11-05T13:59:19.192564,555,dehidrasi
2025-11-05T13:59:19.293484,555,dehidrasi
2025-11-05T13:59:19.394344,555,dehidrasi
2025-11-05T13:59:19.495379,555,dehidrasi
2025-11-05T13:59:19.595812,556,dehidrasi
2025-11-05T13:59:19.696843,555,dehidrasi
2025-11-05T13:59:19.797187,555,dehidrasi
2025-11-05T13:59:19.897855,555,dehidrasi
2025-11-05T13:59:19.998620,556,dehidrasi
2025-11-05T13:59:20.099667,556,dehidrasi
2025-11-05T13:59:20.200435,556,dehidrasi
2025-11-05T13:59:20.301027,556,dehidrasi
2025-11-05T13:59:20.401817,557,dehidrasi
2025-11-05T13:59:20.502516,557,dehidrasi
2025-11-05T13:59:20.603139,557,dehidrasi
2025-11-05T13:59:20.704424,557,dehidrasi
2025-11-05T13:59:20.804827,558,dehidrasi
2025-11-05T13:59:20.905634,558,dehidrasi
2025-11-05T13:59:21.006325,558,dehidrasi
2025-11-05T13:59:21.107158,558,dehidrasi
2025-11-05T13:59:21.207816,559,dehidrasi
2025-11-05T13:59:21.308637,558,dehidrasi
2025-11-05T13:59:21.409480,558,dehidrasi
2025-11-05T13:59:21.510238,559,dehidrasi
2025-11-05T13:59:21.610863,558,dehidrasi
2025-11-05T13:59:21.711631,559,dehidrasi
2025-11-05T13:59:21.813003,559,dehidrasi
2025-11-05T13:59:21.912923,559,dehidrasi
2025-11-05T13:59:22.013888,560,dehidrasi
2025-11-05T13:59:22.114599,558,dehidrasi
2025-11-05T13:59:22.215599,558,dehidrasi
2025-11-05T13:59:22.316295,560,dehidrasi
2025-11-05T13:59:22.416970,557,dehidrasi
2025-11-05T13:59:22.517698,559,dehidrasi
2025-11-05T13:59:22.620739,559,dehidrasi
2025-11-05T13:59:22.719056,558,dehidrasi
2025-11-05T13:59:22.819902,558,dehidrasi
2025-11-05T13:59:22.920646,560,dehidrasi
2025-11-05T13:59:23.021398,562,dehidrasi
2025-11-05T13:59:23.122304,561,dehidrasi
2025-11-05T13:59:23.223037,560,dehidrasi
2025-11-05T13:59:23.323651,562,dehidrasi
2025-11-05T13:59:23.424977,559,dehidrasi
2025-11-05T13:59:23.525637,556,dehidrasi
2025-11-05T13:59:23.627990,557,dehidrasi
2025-11-05T13:59:23.726868,558,dehidrasi
2025-11-05T13:59:23.827594,557,dehidrasi
2025-11-05T13:59:23.928404,560,dehidrasi
2025-11-05T13:59:24.028974,563,dehidrasi
2025-11-05T13:59:24.129735,562,dehidrasi
2025-11-05T13:59:24.230631,561,dehidrasi
2025-11-05T13:59:24.331330,562,dehidrasi
2025-11-05T13:59:24.432085,566,dehidrasi
2025-11-05T13:59:24.533115,567,dehidrasi
2025-11-05T13:59:24.633504,565,dehidrasi
2025-11-05T13:59:24.734149,562,dehidrasi
2025-11-05T13:59:24.835002,556,dehidrasi
2025-11-05T13:59:24.935768,561,dehidrasi
2025-11-05T13:59:25.036999,559,dehidrasi
2025-11-05T13:59:25.137401,560,dehidrasi
2025-11-05T13:59:25.238186,562,dehidrasi
2025-11-05T13:59:25.338772,563,dehidrasi
2025-11-05T13:59:25.439672,562,dehidrasi
2025-11-05T13:59:25.541253,559,dehidrasi
2025-11-05T13:59:25.642095,549,dehidrasi
2025-11-05T13:59:25.741811,553,dehidrasi
2025-11-05T13:59:25.842705,556,dehidrasi
2025-11-05T13:59:25.943548,560,dehidrasi
2025-11-05T13:59:26.044628,564,dehidrasi
2025-11-05T13:59:26.144836,563,dehidrasi
2025-11-05T13:59:26.245693,562,dehidrasi
2025-11-05T13:59:26.346127,564,dehidrasi
2025-11-05T13:59:26.447217,562,dehidrasi
2025-11-05T13:59:26.548126,564,dehidrasi
2025-11-05T13:59:26.648715,564,dehidrasi
2025-11-05T13:59:26.749364,565,dehidrasi
2025-11-05T13:59:26.850107,566,dehidrasi
2025-11-05T13:59:26.950921,566,dehidrasi
2025-11-05T13:59:27.051847,565,dehidrasi
2025-11-05T13:59:27.152518,565,dehidrasi
2025-11-05T13:59:27.253223,565,dehidrasi
2025-11-05T13:59:27.353796,565,dehidrasi
2025-11-05T13:59:27.454512,566,dehidrasi
2025-11-05T13:59:27.555428,565,dehidrasi
2025-11-05T13:59:27.656335,566,dehidrasi
2025-11-05T13:59:27.757083,566,dehidrasi
2025-11-05T13:59:27.857714,566,dehidrasi
2025-11-05T13:59:27.958585,566,dehidrasi
2025-11-05T13:59:28.059186,568,dehidrasi
2025-11-05T13:59:28.160096,567,dehidrasi
2025-11-05T13:59:28.261371,567,dehidrasi
2025-11-05T13:59:28.361624,567,dehidrasi
2025-11-05T13:59:28.462370,566,dehidrasi
2025-11-05T13:59:28.563013,566,dehidrasi
2025-11-05T13:59:28.663738,563,dehidrasi
2025-11-05T13:59:28.764554,567,dehidrasi
2025-11-05T13:59:28.865093,560,dehidrasi
2025-11-05T13:59:28.966108,560,dehidrasi
2025-11-05T13:59:29.066764,565,dehidrasi
2025-11-05T13:59:29.167562,568,dehidrasi
2025-11-05T13:59:29.268417,567,dehidrasi
2025-11-05T13:59:29.369089,561,dehidrasi
2025-11-05T13:59:29.469829,558,dehidrasi
2025-11-05T13:59:29.570633,561,dehidrasi
2025-11-05T13:59:29.671134,565,dehidrasi
2025-11-05T13:59:29.771843,567,dehidrasi
2025-11-05T13:59:29.873479,567,dehidrasi
2025-11-05T13:59:29.973715,564,dehidrasi
2025-11-05T13:59:30.074419,565,dehidrasi
2025-11-05T13:59:30.174948,567,dehidrasi
2025-11-05T13:59:30.275833,567,dehidrasi
2025-11-05T13:59:30.376495,567,dehidrasi
2025-11-05T13:59:30.477233,566,dehidrasi
2025-11-05T13:59:30.578033,566,dehidrasi
2025-11-05T13:59:30.678888,567,dehidrasi
2025-11-05T13:59:30.779648,568,dehidrasi
2025-11-05T13:59:30.880262,568,dehidrasi
2025-11-05T13:59:30.981060,567,dehidrasi
2025-11-05T13:59:31.081852,567,dehidrasi
2025-11-05T13:59:31.182676,567,dehidrasi
2025-11-05T13:59:31.283392,563,dehidrasi
2025-11-05T13:59:31.384187,565,dehidrasi
2025-11-05T13:59:31.484804,566,dehidrasi
2025-11-05T13:59:31.585822,567,dehidrasi
2025-11-05T13:59:31.686476,563,dehidrasi
2025-11-05T13:59:31.787091,567,dehidrasi
2025-11-05T13:59:31.887945,568,dehidrasi
2025-11-05T13:59:31.988686,567,dehidrasi
2025-11-05T13:59:32.089384,568,dehidrasi
2025-11-05T13:59:32.189976,565,dehidrasi
2025-11-05T13:59:32.291193,565,dehidrasi
2025-11-05T13:59:32.393539,568,dehidrasi
2025-11-05T13:59:32.492514,568,dehidrasi
2025-11-05T13:59:32.593170,568,dehidrasi
2025-11-05T13:59:32.694112,567,dehidrasi
2025-11-05T13:59:32.794673,567,dehidrasi
2025-11-05T13:59:32.895526,567,dehidrasi
2025-11-05T13:59:32.996240,567,dehidrasi
2025-11-05T13:59:33.096974,568,dehidrasi
2025-11-05T13:59:33.197793,569,dehidrasi
2025-11-05T13:59:33.298602,568,dehidrasi
2025-11-05T13:59:33.399164,568,dehidrasi
2025-11-05T13:59:33.499877,567,dehidrasi
2025-11-05T13:59:33.600768,568,dehidrasi
2025-11-05T13:59:33.701555,568,dehidrasi
2025-11-05T13:59:33.802283,569,dehidrasi
2025-11-05T13:59:33.903856,569,dehidrasi
2025-11-05T13:59:34.003899,569,dehidrasi
2025-11-05T13:59:34.104683,569,dehidrasi
2025-11-05T13:59:34.205444,569,dehidrasi
2025-11-05T13:59:34.306209,568,dehidrasi
2025-11-05T13:59:34.408753,569,dehidrasi
2025-11-05T13:59:34.507698,568,dehidrasi
2025-11-05T13:59:34.608653,569,dehidrasi
2025-11-05T13:59:34.709159,568,dehidrasi
2025-11-05T13:59:34.809941,568,dehidrasi
2025-11-05T13:59:34.910570,568,dehidrasi
2025-11-05T13:59:35.011496,568,dehidrasi
2025-11-05T13:59:35.112707,568,dehidrasi
2025-11-05T13:59:35.213050,568,dehidrasi
2025-11-05T13:59:35.313612,568,dehidrasi
2025-11-05T13:59:35.414576,568,dehidrasi
2025-11-05T13:59:35.515318,568,dehidrasi
2025-11-05T13:59:35.615995,568,dehidrasi
2025-11-05T13:59:35.717025,568,dehidrasi
2025-11-05T13:59:35.818164,568,dehidrasi
2025-11-05T13:59:35.918247,568,dehidrasi
2025-11-05T13:59:36.018929,568,dehidrasi
2025-11-05T13:59:36.119695,568,dehidrasi
2025-11-05T13:59:36.220631,568,dehidrasi
2025-11-05T13:59:36.321322,568,dehidrasi
2025-11-05T13:59:36.422060,568,dehidrasi
2025-11-05T13:59:36.522791,568,dehidrasi
2025-11-05T13:59:36.623554,567,dehidrasi
2025-11-05T13:59:36.724196,568,dehidrasi
2025-11-05T13:59:36.824958,568,dehidrasi
2025-11-05T13:59:36.925673,567,dehidrasi
2025-11-05T13:59:37.026554,567,dehidrasi
2025-11-05T13:59:37.127186,567,dehidrasi
2025-11-05T13:59:37.228048,567,dehidrasi
2025-11-05T13:59:37.328752,567,dehidrasi
2025-11-05T13:59:37.429636,567,dehidrasi
2025-11-05T13:59:37.530154,567,dehidrasi
2025-11-05T13:59:37.630979,567,dehidrasi
2025-11-05T13:59:37.731758,567,dehidrasi
2025-11-05T13:59:37.832586,567,dehidrasi
2025-11-05T13:59:37.933295,567,dehidrasi
2025-11-05T13:59:38.034154,568,dehidrasi
2025-11-05T13:59:38.134688,568,dehidrasi
2025-11-05T13:59:38.235621,568,dehidrasi
2025-11-05T13:59:38.336316,568,dehidrasi
2025-11-05T13:59:38.437056,568,dehidrasi
2025-11-05T13:59:38.537754,568,dehidrasi
2025-11-05T13:59:38.638660,569,dehidrasi
2025-11-05T13:59:38.751922,569,dehidrasi
2025-11-05T13:59:38.840367,569,dehidrasi
2025-11-05T13:59:38.940886,569,dehidrasi
2025-11-05T13:59:39.041516,569,dehidrasi
2025-11-05T13:59:39.142345,569,dehidrasi
2025-11-05T13:59:39.243033,569,dehidrasi
2025-11-05T13:59:39.343837,569,dehidrasi
2025-11-05T13:59:39.444825,569,dehidrasi
2025-11-05T13:59:39.545210,569,dehidrasi
2025-11-05T13:59:39.646085,569,dehidrasi
2025-11-05T13:59:39.746711,569,dehidrasi
2025-11-05T13:59:39.847617,569,dehidrasi
2025-11-05T13:59:39.948341,569,dehidrasi
2025-11-05T13:59:40.049058,569,dehidrasi
2025-11-05T13:59:40.149918,569,dehidrasi
2025-11-05T13:59:40.250712,569,dehidrasi
2025-11-05T13:59:40.351267,569,dehidrasi
2025-11-05T13:59:40.452115,569,dehidrasi
2025-11-05T13:59:40.552764,570,dehidrasi
2025-11-05T13:59:40.653719,570,dehidrasi
2025-11-05T13:59:40.754552,570,dehidrasi
2025-11-05T13:59:40.855112,570,dehidrasi
2025-11-05T13:59:40.956050,571,dehidrasi
2025-11-05T13:59:41.056544,571,dehidrasi
2025-11-05T13:59:41.157542,571,dehidrasi
2025-11-05T13:59:41.258335,571,dehidrasi
2025-11-05T13:59:41.359065,571,dehidrasi
2025-11-05T13:59:41.459815,571,dehidrasi
2025-11-05T13:59:41.560559,571,dehidrasi
2025-11-05T13:59:41.674517,571,dehidrasi
2025-11-05T13:59:41.762218,571,dehidrasi
2025-11-05T13:59:41.862660,571,dehidrasi
2025-11-05T13:59:41.963630,571,dehidrasi
2025-11-05T13:59:42.064511,572,dehidrasi
2025-11-05T13:59:42.165171,572,dehidrasi
2025-11-05T13:59:42.265909,571,dehidrasi
2025-11-05T13:59:42.366637,571,dehidrasi
2025-11-05T13:59:42.467153,571,dehidrasi
2025-11-05T13:59:42.568124,571,dehidrasi
2025-11-05T13:59:42.669110,571,dehidrasi
2025-11-05T13:59:42.769400,571,dehidrasi
2025-11-05T13:59:42.870491,571,dehidrasi
2025-11-05T13:59:42.970968,573,dehidrasi
2025-11-05T13:59:43.071677,572,dehidrasi
2025-11-05T13:59:43.172512,573,dehidrasi
2025-11-05T13:59:43.273446,572,dehidrasi
2025-11-05T13:59:43.374879,572,dehidrasi
2025-11-05T13:59:43.474760,573,dehidrasi
2025-11-05T13:59:43.575689,572,dehidrasi
2025-11-05T13:59:43.677377,573,dehidrasi
2025-11-05T13:59:43.778010,573,dehidrasi
2025-11-05T13:59:43.877765,572,dehidrasi
2025-11-05T13:59:43.978569,573,dehidrasi
2025-11-05T13:59:44.083605,573,dehidrasi
2025-11-05T13:59:44.180153,573,dehidrasi
2025-11-05T13:59:44.280734,572,dehidrasi
2025-11-05T13:59:44.381744,573,dehidrasi
2025-11-05T13:59:44.491798,573,dehidrasi
2025-11-05T13:59:44.583044,573,dehidrasi
2025-11-05T13:59:44.683867,573,dehidrasi
2025-11-05T13:59:44.784571,573,dehidrasi
2025-11-05T13:59:44.885541,573,dehidrasi
2025-11-05T13:59:44.986123,573,dehidrasi
2025-11-05T13:59:45.087014,573,dehidrasi
2025-11-05T13:59:45.187613,573,dehidrasi
2025-11-05T13:59:45.288470,573,dehidrasi
2025-11-05T13:59:45.389391,573,dehidrasi
2025-11-05T13:59:45.490051,573,dehidrasi
2025-11-05T13:59:45.591040,573,dehidrasi
2025-11-05T13:59:45.692689,573,dehidrasi
2025-11-05T13:59:45.792406,575,dehidrasi
2025-11-05T13:59:45.893013,574,dehidrasi
2025-11-05T13:59:45.993692,573,dehidrasi
2025-11-05T13:59:46.094583,574,dehidrasi
2025-11-05T13:59:46.195201,574,dehidrasi
2025-11-05T13:59:46.301532,574,dehidrasi
2025-11-05T13:59:46.396768,574,dehidrasi
2025-11-05T13:59:46.498246,574,dehidrasi
2025-11-05T13:59:46.598535,574,dehidrasi
2025-11-05T13:59:46.701558,574,dehidrasi
2025-11-05T13:59:46.799790,574,dehidrasi
2025-11-05T13:59:46.900652,574,dehidrasi
2025-11-05T13:59:47.001429,574,dehidrasi
2025-11-05T13:59:47.102014,574,dehidrasi
2025-11-05T13:59:47.202679,574,dehidrasi
2025-11-05T13:59:47.303436,574,dehidrasi
2025-11-05T13:59:47.406897,574,dehidrasi
2025-11-05T13:59:47.505011,574,dehidrasi
2025-11-05T13:59:47.605702,574,dehidrasi
2025-11-05T13:59:47.708733,574,dehidrasi
2025-11-05T13:59:47.807528,575,dehidrasi
2025-11-05T13:59:47.908091,574,dehidrasi
2025-11-05T13:59:48.008699,575,dehidrasi
2025-11-05T13:59:48.110126,575,dehidrasi
2025-11-05T13:59:48.210362,575,dehidrasi
2025-11-05T13:59:48.311156,575,dehidrasi
2025-11-05T13:59:48.416144,575,dehidrasi
2025-11-05T13:59:48.512477,575,dehidrasi
2025-11-05T13:59:48.613358,575,dehidrasi
2025-11-05T13:59:48.714121,575,dehidrasi
2025-11-05T13:59:48.814883,575,dehidrasi
2025-11-05T13:59:48.915743,575,dehidrasi
2025-11-05T13:59:49.016473,576,dehidrasi
2025-11-05T13:59:49.117050,576,dehidrasi
2025-11-05T13:59:49.217787,576,dehidrasi
2025-11-05T13:59:49.319837,576,dehidrasi
2025-11-05T13:59:49.419781,576,dehidrasi
2025-11-05T13:59:49.520130,575,dehidrasi
2025-11-05T13:59:49.621089,575,dehidrasi
2025-11-05T13:59:49.723709,575,dehidrasi
2025-11-05T13:59:49.822420,574,dehidrasi
2025-11-05T13:59:49.924043,574,dehidrasi
2025-11-05T13:59:50.024100,574,dehidrasi
2025-11-05T13:59:50.126760,574,dehidrasi
2025-11-05T13:59:50.225691,576,dehidrasi
2025-11-05T13:59:50.326504,575,dehidrasi
2025-11-05T13:59:50.427006,571,dehidrasi
2025-11-05T13:59:50.527643,573,dehidrasi
2025-11-05T13:59:50.628891,577,dehidrasi
2025-11-05T13:59:50.729256,578,dehidrasi
2025-11-05T13:59:50.830098,574,dehidrasi
2025-11-05T13:59:50.931079,575,dehidrasi
2025-11-05T13:59:51.031521,578,dehidrasi
2025-11-05T13:59:51.132457,578,dehidrasi
2025-11-05T13:59:51.233417,578,dehidrasi
2025-11-05T13:59:51.334014,578,dehidrasi
2025-11-05T13:59:51.434867,577,dehidrasi
2025-11-05T13:59:51.535307,577,dehidrasi
2025-11-05T13:59:51.636071,577,dehidrasi
2025-11-05T13:59:51.736825,574,dehidrasi
2025-11-05T13:59:51.837584,574,dehidrasi
2025-11-05T13:59:51.938797,574,dehidrasi
2025-11-05T13:59:52.039089,568,dehidrasi
2025-11-05T13:59:52.140179,566,dehidrasi
2025-11-05T13:59:52.240537,570,dehidrasi
2025-11-05T13:59:52.341674,575,dehidrasi
2025-11-05T13:59:52.442429,577,dehidrasi
2025-11-05T13:59:52.543537,577,dehidrasi
2025-11-05T13:59:52.643589,577,dehidrasi
2025-11-05T13:59:52.744686,577,dehidrasi
2025-11-05T13:59:52.845152,578,dehidrasi
2025-11-05T13:59:52.946187,578,dehidrasi
2025-11-05T13:59:53.046941,578,dehidrasi
2025-11-05T13:59:53.147373,578,dehidrasi
2025-11-05T13:59:53.248094,579,dehidrasi
2025-11-05T13:59:53.348865,578,dehidrasi
2025-11-05T13:59:53.449592,578,dehidrasi
2025-11-05T13:59:53.551111,578,dehidrasi
2025-11-05T13:59:53.651253,578,dehidrasi
2025-11-05T13:59:53.752202,578,dehidrasi
2025-11-05T13:59:53.852763,578,dehidrasi
2025-11-05T13:59:53.953918,578,dehidrasi
2025-11-05T13:59:54.054365,578,dehidrasi
2025-11-05T13:59:54.154963,578,dehidrasi
2025-11-05T13:59:54.255766,578,dehidrasi
2025-11-05T13:59:54.356862,578,dehidrasi
2025-11-05T13:59:54.457470,578,dehidrasi
2025-11-05T13:59:54.557891,578,dehidrasi
2025-11-05T13:59:54.658673,578,dehidrasi
2025-11-05T13:59:54.759430,578,dehidrasi
2025-11-05T13:59:54.860737,578,dehidrasi
2025-11-05T13:59:54.961108,578,dehidrasi
2025-11-05T13:59:55.061824,579,dehidrasi
2025-11-05T13:59:55.162541,578,dehidrasi
2025-11-05T13:59:55.263239,578,dehidrasi
2025-11-05T13:59:55.364088,579,dehidrasi
2025-11-05T13:59:55.465423,579,dehidrasi
2025-11-05T13:59:55.565582,579,dehidrasi
2025-11-05T13:59:55.666406,579,dehidrasi
2025-11-05T13:59:55.767848,580,dehidrasi
2025-11-05T13:59:55.869154,580,dehidrasi
2025-11-05T13:59:55.968676,579,dehidrasi
2025-11-05T13:59:56.069524,580,dehidrasi
2025-11-05T13:59:56.171411,581,dehidrasi
2025-11-05T13:59:56.270771,580,dehidrasi
2025-11-05T13:59:56.371944,580,dehidrasi
2025-11-05T13:59:56.472368,580,dehidrasi
2025-11-05T13:59:56.573308,580,dehidrasi
2025-11-05T13:59:56.674005,580,dehidrasi
2025-11-05T13:59:56.774752,580,dehidrasi
2025-11-05T13:59:56.875354,580,dehidrasi
2025-11-05T13:59:56.976001,580,dehidrasi
2025-11-05T13:59:57.076952,580,dehidrasi
2025-11-05T13:59:57.177827,580,dehidrasi
2025-11-05T13:59:57.278540,580,dehidrasi
2025-11-05T13:59:57.379155,580,dehidrasi
