timestamp,gsr_value,label
2025-11-05T13:51:16.715324,558,dehidrasi
2025-11-05T13:51:16.715663,557,dehidrasi
2025-11-05T13:51:16.715970,557,dehidrasi
2025-11-05T13:51:16.716083,557,dehidrasi
2025-11-05T13:51:16.716206,557,dehidrasi
2025-11-05T13:51:16.720270,557,dehidrasi
2025-11-05T13:51:16.821267,557,dehidrasi
2025-11-05T13:51:16.921869,557,dehidrasi
2025-11-05T13:51:17.022500,557,dehidrasi
2025-11-05T13:51:17.126893,557,dehidrasi
2025-11-05T13:51:17.223959,557,dehidrasi
2025-11-05T13:51:17.324856,557,dehidrasi
2025-11-05T13:51:17.425811,557,dehidrasi
2025-11-05T13:51:17.526383,557,dehidrasi
2025-11-05T13:51:17.627047,557,dehidrasi
2025-11-05T13:51:17.727844,557,dehidrasi
2025-11-05T13:51:17.828639,557,dehidrasi
2025-11-05T13:51:17.929413,557,dehidrasi
2025-11-05T13:51:18.030128,557,dehidrasi
2025-11-05T13:51:18.130967,557,dehidrasi
2025-11-05T13:51:18.231794,557,dehidrasi
2025-11-05T13:51:18.332647,557,dehidrasi
2025-11-05T13:51:18.433162,557,dehidrasi
2025-11-05T13:51:18.534020,557,dehidrasi
2025-11-05T13:51:18.635411,558,dehidrasi
2025-11-05T13:51:18.735334,557,dehidrasi
2025-11-05T13:51:18.836182,557,dehidrasi
2025-11-05T13:51:18.936771,558,dehidrasi
2025-11-05T13:51:19.037700,558,dehidrasi
2025-11-05T13:51:19.138524,558,dehidrasi
2025-11-05T13:51:19.239369,558,dehidrasi
2025-11-05T13:51:19.339954,558,dehidrasi
2025-11-05T13:51:19.440737,558,dehidrasi
2025-11-05T13:51:19.541556,558,dehidrasi
2025-11-05T13:51:19.642330,558,dehidrasi
2025-11-05T13:51:19.743053,557,dehidrasi
2025-11-05T13:51:19.844448,557,dehidrasi
2025-11-05T13:51:19.944628,557,dehidrasi
2025-11-05T13:51:20.045330,557,dehidrasi
2025-11-05T13:51:20.146111,556,dehidrasi
2025-11-05T13:51:20.246832,557,dehidrasi
2025-11-05T13:51:20.348591,557,dehidrasi
2025-11-05T13:51:20.448412,557,dehidrasi
2025-11-05T13:51:20.549055,557,dehidrasi
2025-11-05T13:51:20.649852,557,dehidrasi
2025-11-05T13:51:20.750641,557,dehidrasi
2025-11-05T13:51:20.851290,557,dehidrasi
